"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.149494962E0,3.216029704E-2,-2.507358789E-3,-7.489681244E-2,8.154817023E-2
1.154488451E0,-5.828484893E-3,-4.368567467E-2,1.119613647E-2,4.547266079E-2
1.159481941E0,-1.504595578E-2,-5.616925657E-2,1.203336716E-1,1.336471424E-1
1.164475430E0,-1.225727797E-2,-9.013508260E-2,1.786813736E-1,2.005033846E-1
1.169468920E0,-1.460909843E-4,-8.400064707E-2,2.199316025E-1,2.354273557E-1
1.174653764E0,-1.425875723E-2,-9.479212761E-2,2.513427734E-1,2.690019505E-1
1.179647253E0,-6.389060616E-2,-9.895069897E-2,2.706308365E-1,2.951513172E-1
1.184640743E0,-9.173606336E-2,-8.215487003E-2,2.446346283E-1,2.738814148E-1
1.189634233E0,-1.313390732E-1,-1.085629165E-1,1.927356720E-1,2.572603705E-1
1.194627722E0,-9.966041148E-2,-6.621940434E-2,1.484117508E-1,1.906390697E-1
1.199621212E0,-4.929322004E-2,-4.586733878E-2,9.971332550E-2,1.203178357E-1
1.204781055E0,-3.746852279E-2,-1.618516445E-2,4.429817200E-2,6.023435723E-2
1.209774545E0,2.359566092E-2,-2.238819003E-2,-1.064395905E-2,3.422397013E-2
1.214768035E0,6.515392661E-2,-2.384522557E-2,4.414653778E-2,8.223469908E-2
1.219761524E0,6.851531565E-2,-2.534398437E-2,3.196525574E-2,7.973984949E-2
1.224755014E0,3.880104423E-2,1.932650805E-3,3.245353699E-3,3.898446476E-2
1.229748503E0,-2.846872807E-2,-3.727346659E-2,-3.950023651E-2,6.131923412E-2
1.234906993E0,-6.393918395E-2,-5.448932946E-2,-8.665370941E-2,1.206903957E-1
1.239900483E0,-4.421867430E-2,-6.151156127E-2,-1.144313812E-1,1.372352154E-1
1.244893972E0,-2.435666323E-2,-1.099380851E-2,-1.372470856E-1,1.398244377E-1
1.249887462E0,-2.079337835E-3,-9.182393551E-4,-1.171264648E-1,1.171485193E-1
1.254880951E0,3.447228670E-2,-2.390772104E-3,-4.730319977E-2,5.858026161E-2
1.259874441E0,4.237082601E-2,-3.256632388E-2,1.718997955E-2,5.613686618E-2
1.265038816E0,3.603704274E-2,-2.245494723E-2,6.215000153E-2,7.526962066E-2
1.270038035E0,1.536270976E-2,-2.452334762E-2,7.586288452E-2,8.119473306E-2
1.275037305E0,-5.538789928E-2,-3.168793023E-2,5.622100830E-2,8.504555299E-2
1.280036524E0,-6.704338640E-2,-4.411134124E-2,2.489852905E-2,8.402715534E-2
1.285035743E0,-1.076273322E-1,-2.121129632E-2,1.761341095E-2,1.111026281E-1
1.290035014E0,-1.055334508E-1,-2.024033666E-2,1.040744781E-2,1.079596936E-1
1.295179337E0,-5.905464292E-2,-6.255824864E-2,3.654861450E-2,9.347077910E-2
1.300178555E0,-2.262011170E-2,-1.455509663E-2,2.210044861E-2,3.481307398E-2
1.305177826E0,4.919846356E-2,-7.545143366E-3,-1.597690582E-2,5.227503730E-2
1.310177045E0,7.285897434E-2,-1.252490282E-2,-2.997779846E-2,7.977450553E-2
1.315176264E0,6.100592017E-2,-2.929311991E-2,-3.674221039E-2,7.700518940E-2
1.320175535E0,5.673444271E-2,-5.051299930E-2,-7.434368134E-2,1.062889601E-1
1.325311889E0,3.155615926E-2,-3.799128532E-2,-1.306533813E-1,1.396761791E-1
