"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.473385276E0,5.684620887E-2,2.149313688E-2,8.090782166E-2,1.011905233E-1
6.478404755E0,3.446062654E-2,2.143430710E-2,4.698753357E-2,6.208697620E-2
6.483424234E0,7.406610996E-3,4.799187183E-3,1.097488403E-2,1.408325827E-2
6.488443713E0,-3.884668276E-2,-4.622012377E-3,-2.949047089E-2,4.899097501E-2
6.493463192E0,-2.341087908E-2,9.737521410E-3,-5.537033081E-2,6.089960687E-2
6.498482724E0,-1.090122014E-2,1.907131076E-2,-6.441116333E-2,6.805401866E-2
6.503503192E0,1.064095274E-2,2.605599165E-2,-6.149768829E-2,6.763216869E-2
6.508522672E0,1.970856637E-2,9.279340506E-3,7.781982422E-4,2.179769118E-2
6.513542151E0,1.191440597E-2,9.167522192E-3,5.518913269E-3,1.601421045E-2
6.518561682E0,4.198133573E-2,-5.351811647E-3,7.133483887E-4,4.232709893E-2
6.523581161E0,8.801217377E-2,1.473456621E-3,1.256942749E-2,8.891740164E-2
6.528600640E0,1.001420021E-1,2.972558141E-2,-1.843070984E-2,1.060741337E-1
6.533623401E0,2.227233499E-1,5.061601102E-2,-8.956050873E-2,2.453339681E-1
6.538642880E0,4.543180764E-1,9.519237280E-2,-1.672239304E-1,4.933866083E-1
6.543662359E0,3.474886417E-1,5.842056870E-2,1.025857925E-1,3.669947736E-1
6.548681890E0,2.230797857E-1,2.438235283E-2,3.131446838E-1,3.852514542E-1
6.553701370E0,2.566038966E-1,2.419769764E-2,2.440252304E-1,3.549357708E-1
6.558720849E0,2.950056791E-1,1.218971610E-2,-3.831386566E-2,2.977329209E-1
6.563759338E0,1.443350017E-1,-6.740331650E-3,-1.353836060E-1,1.980069331E-1
6.568778817E0,-4.624526203E-2,5.132853985E-4,-3.923034668E-2,6.064575684E-2
6.573798297E0,-1.848742515E-1,4.091145098E-2,6.562328339E-2,2.003962350E-1
6.578817828E0,-1.365865469E-1,2.385619283E-2,8.408164978E-2,1.621564879E-1
6.583837307E0,-7.186738402E-2,7.047593594E-3,2.618789673E-3,7.225958428E-2
6.588856786E0,-1.336444914E-1,2.136543393E-2,-4.728031158E-2,1.433623372E-1
6.593887515E0,-1.452771872E-1,1.909202337E-2,-6.587791443E-2,1.606544929E-1
6.598906995E0,-1.996251047E-1,-4.022806883E-2,-1.068019867E-2,2.039179898E-1
6.603926474E0,-2.298657745E-1,-3.729000688E-2,6.049156189E-3,2.329493747E-1
6.608946005E0,-1.772855222E-1,-3.205221891E-2,-4.625415802E-2,1.860025491E-1
6.613965484E0,-1.685255170E-1,-5.076947808E-2,-2.686309814E-2,1.780449826E-1
6.618984963E0,-7.995251566E-2,-3.602138162E-2,-6.464862823E-2,1.089467293E-1
6.624025953E0,-9.494598210E-2,-2.867940068E-2,-7.124519348E-2,1.221193070E-1
6.629045432E0,-2.449549735E-2,-4.925638437E-3,-1.774787903E-3,2.504877594E-2
6.634064963E0,1.458837837E-2,-2.749562263E-3,4.098701477E-2,4.359261699E-2
6.639084442E0,5.344749242E-2,4.055738449E-3,6.676006317E-2,8.561535782E-2
6.644103922E0,2.810314298E-2,3.573626280E-3,-5.079269409E-3,2.878118183E-2
6.649123401E0,-2.041996643E-2,-2.282768488E-2,-7.422447205E-3,3.151461484E-2
6.654148453E0,-3.496531770E-2,-2.984943986E-2,-2.374649048E-4,4.597411110E-2
6.659167932E0,2.410124615E-2,6.050437689E-3,-7.150363922E-2,7.569840344E-2
6.664187411E0,5.860837549E-2,8.393585682E-3,-4.240322113E-2,7.282463265E-2
6.669206942E0,1.021192074E-1,3.642857075E-3,-1.667976379E-3,1.021977743E-1
6.674226422E0,1.238846332E-1,1.313322783E-2,2.447414398E-2,1.269601029E-1
6.679245901E0,6.320849806E-2,-1.314067841E-2,1.169137955E-1,1.335545852E-1
6.684282151E0,1.441341639E-1,8.419156075E-3,7.793521881E-2,1.640714409E-1
6.689301630E0,1.961917132E-1,-2.013954520E-2,-5.854606628E-3,1.973095690E-1
6.694321161E0,1.525264978E-1,-5.699843168E-3,3.699302673E-3,1.526777836E-1
6.699340640E0,1.444942951E-1,3.868371248E-3,-2.721118927E-2,1.470850585E-1
6.704360120E0,6.297847256E-3,-5.321091413E-2,6.803703308E-2,8.660313005E-2
6.709379599E0,7.347671315E-3,-3.844457865E-2,5.711555481E-3,3.955497146E-2
6.714413349E0,4.154361039E-2,7.237493992E-3,-7.271957397E-2,8.406181846E-2
6.719432828E0,-1.977626607E-2,-3.303322196E-2,-1.509284973E-2,4.135321711E-2
6.724452307E0,-9.726591408E-2,-4.466977715E-2,2.304267883E-2,1.094852140E-1
6.729471838E0,-2.140720189E-1,-4.670783877E-2,2.285385132E-2,2.202969586E-1
6.734491317E0,-2.136548460E-1,-7.016125321E-2,-8.218765259E-3,2.250300930E-1
6.739510797E0,-1.594845355E-1,-2.922812104E-2,-6.753921509E-2,1.756449421E-1
6.744563036E0,-1.206474751E-1,-1.703792810E-2,-8.122920990E-2,1.464386861E-1
6.749582515E0,-1.747767180E-1,-9.752810001E-3,-6.913185120E-3,1.751850753E-1
6.754601995E0,-7.657492161E-2,-7.435590029E-3,-3.299236298E-2,8.371082745E-2
6.759621526E0,-3.429663554E-2,-3.596770763E-2,-1.372051239E-2,5.155761498E-2
6.764641005E0,4.739429429E-2,-4.763394594E-2,-7.775497437E-2,1.027669596E-1
6.769660484E0,1.087781042E-1,-6.617376208E-2,-6.286048889E-2,1.419967739E-1
6.774690120E0,1.293749064E-1,-8.693546057E-2,6.547927856E-3,1.560080641E-1
6.779709599E0,2.498447150E-1,-1.219340265E-1,6.587314606E-2,2.857088725E-1
6.784729078E0,2.720266581E-1,-1.399087012E-1,6.769466400E-2,3.132978054E-1
6.789748609E0,2.630470395E-1,-1.412089765E-1,-1.364517212E-2,2.988643685E-1
6.794768088E0,2.044259608E-1,-1.804032624E-1,-1.115894318E-2,2.728732902E-1
6.799787567E0,1.751825958E-1,-1.861175895E-1,3.881549835E-2,2.585253216E-1
6.804826630E0,1.853959262E-1,-1.894611418E-1,1.287574768E-1,2.946958798E-1
6.809846109E0,1.806105226E-1,-9.759843349E-2,1.823234558E-1,2.745677651E-1
6.814865588E0,2.107301056E-1,3.166323900E-2,1.784372330E-1,2.779380943E-1
6.819885120E0,8.009790629E-2,5.036474764E-2,1.104402542E-1,1.454280996E-1
6.824904599E0,-5.694082752E-2,6.653428078E-2,-3.300666809E-2,9.358690344E-2
6.829924078E0,-1.441996396E-1,7.786908746E-2,-1.657562256E-1,2.330928080E-1
6.834954390E0,-2.479345202E-1,9.628792107E-2,-7.409763336E-2,2.761038742E-1
6.839973870E0,-2.055439651E-1,1.384641230E-1,-2.595615387E-2,2.491873931E-1
6.844993349E0,-1.721879989E-1,1.780696511E-1,2.891921997E-2,2.493869060E-1
6.850012880E0,-2.239154130E-1,1.746905148E-1,8.572101593E-2,2.966529634E-1
6.855032359E0,-2.537447512E-1,1.832191348E-1,-7.608413696E-3,3.130711390E-1
6.860051838E0,-2.041784674E-1,1.606919467E-1,-1.666831970E-1,3.086973218E-1
6.865054078E0,-3.089392483E-1,1.071593165E-1,-1.391582489E-1,3.553752897E-1
6.870073557E0,-3.454439640E-1,4.694665968E-2,-1.427536011E-1,3.767148945E-1
6.875093088E0,-2.687605917E-1,3.696587682E-2,-9.881877899E-2,2.887280430E-1
6.880112567E0,-1.220246330E-1,5.533099174E-3,-5.288314819E-2,1.331061742E-1
6.885132047E0,-8.341965079E-2,-3.730589151E-2,9.305953979E-3,9.185406066E-2
6.890151526E0,-4.002306983E-2,-3.232887387E-2,4.009532928E-2,6.522758339E-2
6.895209599E0,4.063506052E-2,-3.795892000E-3,4.686641693E-2,6.214561912E-2
6.900229078E0,8.707307279E-2,2.424117923E-2,4.407215118E-2,1.005569952E-1
6.905248609E0,1.235148460E-1,4.724176228E-2,4.367446899E-2,1.392665090E-1
6.910268088E0,1.953319013E-1,7.242675126E-2,-6.605148315E-3,2.084317969E-1
6.915287567E0,1.744778901E-1,3.568935394E-2,1.955890656E-2,1.791614215E-1
6.920307047E0,2.376157194E-1,3.974604607E-2,4.075908661E-2,2.443405031E-1
6.925337307E0,2.769307196E-1,7.258731127E-2,-2.847766876E-2,2.876986598E-1
6.930356786E0,3.048723340E-1,6.967787445E-2,1.927089691E-2,3.133265289E-1
6.935376265E0,2.742278576E-1,5.475907028E-2,4.761409760E-2,2.836663109E-1
6.940395797E0,2.232892662E-1,5.917674303E-2,8.523178101E-2,2.462203075E-1
6.945415276E0,2.279310375E-1,4.212580621E-2,6.077194214E-2,2.396254794E-1
6.950434755E0,2.111039162E-1,3.466700017E-2,8.007049561E-3,2.140812396E-1
6.955479755E0,2.179138660E-1,1.244425774E-3,-1.581001282E-2,2.184901785E-1
6.960499234E0,7.546579838E-2,-3.443157673E-2,7.221889496E-2,1.099826759E-1
6.965518713E0,1.121622175E-1,-2.457094193E-2,-1.152133942E-2,1.153985939E-1
6.970538245E0,1.571710706E-1,-2.419057488E-2,-1.040649414E-1,1.900458928E-1
6.975557724E0,4.692835361E-2,-4.545339942E-2,-2.718162537E-2,7.076102493E-2
6.980577203E0,-7.865014672E-2,-7.831338048E-2,6.303787231E-3,1.111691004E-1
6.985604130E0,-1.172854081E-1,-1.535557210E-1,4.901599884E-2,1.993434086E-1
6.990624078E0,-1.555897892E-1,-1.996653676E-1,1.102447510E-3,2.531316987E-1
6.995644026E0,-2.604969032E-2,-1.053385139E-1,-1.438150406E-1,1.801598034E-1
7.000663974E0,-2.468678728E-2,-6.178808212E-2,-8.560943604E-2,1.084259199E-1
7.005683922E0,-7.765606791E-2,-2.820703387E-2,9.088611603E-2,1.228266572E-1
7.010703870E0,-1.573922783E-1,2.399456501E-2,2.326536179E-1,2.819144805E-1
7.015729338E0,-1.523336917E-1,9.089827538E-3,1.048021317E-1,1.851260797E-1
7.020749286E0,-1.732920408E-1,-7.961839437E-3,-5.523777008E-2,1.820569514E-1
7.025769234E0,-2.564652860E-1,8.854269981E-3,-1.830501556E-1,3.152145309E-1
7.030789182E0,-3.701854646E-1,-1.717808843E-2,-1.221294403E-1,3.901896528E-1
7.035809130E0,-2.906923890E-1,-2.151015401E-2,-3.795909882E-2,2.939483712E-1
7.040829078E0,-2.144482881E-1,-2.095070481E-2,3.776550293E-4,2.154695870E-1
7.045871161E0,-1.462233961E-1,-2.773016691E-2,2.175903320E-2,1.504117656E-1
7.050891109E0,-6.002874672E-2,-1.352578402E-3,-4.731464386E-2,7.644576787E-2
7.055911057E0,-1.194081679E-1,-1.568287611E-2,5.522251129E-2,1.324907126E-1
7.060931005E0,-2.150578797E-2,-1.780837774E-2,-1.412773132E-2,3.129265132E-2
7.065950953E0,7.046577334E-2,-2.002009749E-2,-2.114009857E-2,7.624390654E-2
7.070970901E0,5.451334268E-2,-3.181970119E-2,9.911537170E-3,6.389394716E-2
7.075992099E0,5.305535719E-2,-5.793079734E-2,1.931953430E-2,8.089556609E-2
7.081012047E0,6.090397015E-2,-6.481984258E-2,1.420974731E-4,8.894338516E-2
7.086031995E0,9.497559071E-2,-3.823813796E-2,1.913833618E-2,1.041575438E-1
7.091051942E0,1.269045472E-1,-2.323359251E-3,3.322887421E-2,1.312033543E-1
7.096071890E0,5.482359976E-2,4.629790783E-3,7.570743561E-2,9.358780828E-2
7.101091838E0,1.226876676E-2,1.870322227E-2,7.745075226E-2,8.061607896E-2
7.106123922E0,-8.603625000E-3,1.856231689E-2,-1.346206665E-2,2.449100264E-2
7.111143870E0,5.759079009E-3,-6.339251995E-4,-6.086254120E-2,6.113769519E-2
7.116163817E0,-2.270711586E-2,3.977039456E-2,1.410484314E-3,4.581797530E-2
7.121183765E0,6.388749927E-3,3.475475311E-2,1.402854919E-3,3.536491187E-2
7.126203713E0,1.063477173E-1,2.978143096E-2,-2.948760986E-2,1.143078727E-1
7.131223661E0,9.402529895E-2,4.628218710E-2,-1.023292542E-2,1.052972481E-1
7.136255953E0,4.917606339E-2,5.551891029E-2,5.875015259E-2,9.461614576E-2
7.141275901E0,1.234149933E-2,5.280105770E-2,7.964897156E-2,9.635467280E-2
7.146295849E0,5.404467136E-2,3.828093410E-2,6.036758423E-4,6.623156983E-2
7.151315797E0,6.616137922E-2,2.615395188E-2,-4.690742493E-2,8.521539657E-2
7.156335745E0,6.763201952E-2,2.832961082E-2,-7.740020752E-2,1.066182397E-1
7.161355692E0,1.166011021E-2,4.463653266E-2,-1.262092590E-2,4.782955142E-2
7.166387776E0,-8.138525486E-2,6.169795990E-3,6.349658966E-2,1.034091050E-1
7.171407724E0,4.716498032E-2,-1.297163963E-2,-3.443336487E-2,5.982019241E-2
7.176427672E0,2.962918207E-2,1.545351744E-2,-4.128074646E-2,5.311120089E-2
7.181447620E0,-3.986479715E-2,-2.276951075E-2,2.082443237E-2,5.041140401E-2
7.186467567E0,4.289079085E-2,-6.036698818E-3,1.114368439E-2,4.472408047E-2
7.191487515E0,5.317070335E-2,-2.982750535E-2,-3.209114075E-3,6.104999741E-2
7.196530953E0,7.962681353E-2,-1.263707876E-3,-3.645038605E-2,8.758228721E-2
7.201550901E0,7.276844978E-2,-1.807233691E-2,2.798271179E-2,8.003054920E-2
7.206570849E0,1.187489256E-1,-3.938806057E-2,1.824283600E-2,1.264338867E-1
7.211590797E0,1.767958105E-1,-4.379346967E-2,-2.704429626E-2,1.841358752E-1
7.216610745E0,4.959449917E-2,-8.126437664E-2,3.257465363E-2,1.006211773E-1
7.221630692E0,3.304897249E-2,-8.754178882E-2,2.755832672E-2,9.754619800E-2
7.226655432E0,1.160516292E-1,-7.238698006E-2,-2.730178833E-2,1.394748836E-1
7.231675380E0,1.053602174E-1,-8.829319477E-2,-2.707099915E-2,1.401046132E-1
7.236695328E0,-9.185593575E-2,-1.185289919E-1,1.394405365E-1,2.047688894E-1
7.241715276E0,-1.316145957E-1,-2.493315935E-2,1.834173203E-1,2.271254666E-1
7.246735224E0,2.183889970E-2,8.466766775E-2,4.411888123E-2,9.793889515E-2
7.251755172E0,-5.404407904E-2,8.165334165E-2,-3.463077545E-2,1.038620301E-1
7.256789807E0,-2.341281474E-1,4.039531946E-2,-4.859256744E-2,2.425056882E-1
7.261809755E0,-2.762833834E-1,6.711363792E-3,-1.455841064E-1,3.123656229E-1
7.266829703E0,-2.669160068E-1,3.280010819E-2,-1.728773117E-1,3.196976176E-1
7.271849651E0,-2.622218728E-1,7.065299153E-2,-4.315376282E-2,2.749807321E-1
7.276869599E0,-1.878474951E-1,4.415521026E-2,4.511070251E-2,1.981699762E-1
7.281889547E0,-9.468484670E-2,3.440487385E-2,5.899810791E-2,1.167462731E-1
7.286919026E0,-1.212903559E-1,4.136629403E-2,2.288246155E-2,1.301772936E-1
7.291938974E0,-1.653983742E-1,1.971134543E-2,-4.857254028E-2,1.735063428E-1
7.296958922E0,-1.772315055E-1,-1.374506950E-2,-8.618545532E-2,1.975547170E-1
7.301978870E0,-1.473408639E-1,-1.867780089E-2,-8.548831940E-2,1.713664004E-1
7.306998817E0,-5.862411857E-2,-1.644253731E-2,-3.253650665E-2,6.903454625E-2
7.312018765E0,7.495188713E-2,7.206737995E-3,3.660583496E-2,8.372400856E-2
7.317054651E0,1.227193177E-1,2.601185441E-2,9.567832947E-2,1.577687872E-1
7.322074599E0,1.162327081E-1,-2.849638462E-3,9.012222290E-2,1.471060092E-1
7.327094547E0,5.098660663E-2,-1.742586493E-2,5.372810364E-2,7.609207544E-2
7.332114495E0,5.392506719E-3,-5.541741848E-3,1.014709473E-3,7.798696477E-3
7.337134442E0,2.838578075E-3,-7.279515266E-4,-3.745079041E-3,4.755318699E-3
7.342154390E0,-4.498645663E-3,-5.456268787E-3,-1.083946228E-2,1.294228049E-2
7.347186057E0,-7.181946188E-3,-5.905628204E-4,-2.737712860E-2,2.830965005E-2
7.352206005E0,1.644935086E-2,4.129767418E-3,-1.289749146E-2,2.130683948E-2
7.357225953E0,1.977939010E-1,1.134270430E-2,-9.593582153E-2,2.201244331E-1
7.362245901E0,5.625914931E-1,1.844349504E-2,-2.448081970E-1,6.138244081E-1
7.367265849E0,4.208430052E-1,8.492141962E-3,4.702758789E-2,4.235475717E-1
7.372285797E0,2.671354115E-1,-3.220665455E-2,4.053335190E-1,4.865119303E-1
7.377315015E0,3.277614415E-1,-8.218616247E-3,4.280920029E-1,5.392196872E-1
7.382334963E0,2.998328209E-1,3.473067284E-2,1.822357178E-1,3.525844536E-1
7.387354911E0,6.049935892E-2,3.936626017E-2,-4.969024658E-2,8.762987775E-2
7.392374859E0,-1.010437086E-1,3.208523989E-2,-2.606859207E-1,2.814186258E-1
7.397394807E0,-3.561176062E-1,-8.445262909E-3,-2.371292114E-1,4.279267867E-1
7.402414755E0,-3.750762343E-1,-1.078626513E-2,-1.116275787E-1,3.914833859E-1
7.407457984E0,-2.421508133E-1,-1.564112306E-2,-1.805973053E-2,2.433265604E-1
7.412477932E0,-1.571149677E-1,-4.173013568E-2,1.059436798E-2,1.629072065E-1
7.417497880E0,-4.593950510E-2,3.873765469E-3,5.089664459E-2,6.867250264E-2
7.422517828E0,-7.537923753E-2,3.954349458E-2,5.760574341E-2,1.027819979E-1
7.427537776E0,-7.903002203E-3,1.542332768E-2,-2.839374542E-2,3.326471494E-2
7.432557724E0,-3.710404783E-2,-3.848522902E-3,-2.816486359E-2,4.674164134E-2
7.437592099E0,4.707390070E-2,1.267307997E-2,-7.307720184E-2,8.784552642E-2
7.442612047E0,1.017397940E-1,1.490774751E-2,-4.397010803E-2,1.118328978E-1
7.447631995E0,1.631273031E-1,2.818763256E-3,-2.935981750E-2,1.657723178E-1
7.452651942E0,2.287498713E-1,-6.689518690E-3,-2.199459076E-2,2.299021863E-1
7.457671890E0,1.683440655E-1,-1.395165920E-2,6.607341766E-2,1.813837637E-1
7.462691838E0,1.942698359E-1,-2.342456579E-2,7.264423370E-2,2.087262900E-1
7.467713713E0,1.704598814E-1,-3.054738045E-2,1.052885056E-1,2.026706270E-1
7.472733661E0,1.446840465E-1,-6.781041622E-3,2.600955963E-2,1.471596175E-1
7.477753609E0,1.191749871E-1,-2.165049314E-3,1.866054535E-2,1.206465123E-1
7.482773557E0,1.274510473E-1,-9.205371141E-3,-7.624626160E-3,1.280103247E-1
7.487793505E0,2.742496878E-2,-2.083417773E-2,4.945850372E-2,6.026885983E-2
7.492813453E0,4.040428251E-2,-2.059251070E-2,3.242206573E-2,5.574717830E-2
7.497853817E0,4.610206559E-2,-2.727037668E-2,-3.197669983E-2,6.238255548E-2
7.502874182E0,1.818523183E-2,-5.543005466E-2,-3.645610809E-2,6.879128894E-2
7.507894547E0,-4.564604163E-2,-3.827235103E-2,-4.090118408E-2,7.225815407E-2
7.512914911E0,-9.273765609E-3,9.676069021E-3,1.170539856E-2,1.779453275E-2
7.517935276E0,1.055996418E-1,5.004659295E-2,7.812690735E-2,1.405694116E-1
7.522955640E0,1.510336995E-1,5.914728343E-2,3.709506989E-2,1.663899749E-1
7.527983557E0,1.182636023E-1,3.971840441E-2,5.579566956E-2,1.366637772E-1
7.533003922E0,-1.612854004E-2,4.157143831E-2,2.919864655E-2,5.329986161E-2
7.538024286E0,-1.236308664E-1,4.366882145E-2,-5.655860901E-2,1.427950747E-1
7.543044651E0,-1.008326411E-1,2.922412753E-2,-1.344738007E-1,1.706003347E-1
7.548065015E0,5.081040412E-2,6.241124868E-2,-1.832380295E-1,2.001325475E-1
7.553085380E0,-4.153234512E-2,1.920068264E-2,2.733325958E-2,5.329830189E-2
7.558110276E0,-8.223043382E-2,2.122512460E-2,1.244955063E-1,1.507032888E-1
7.563130640E0,-6.005080789E-2,3.035998344E-2,8.069229126E-2,1.050669976E-1
7.568151005E0,2.809200808E-2,2.774932981E-2,-6.013679504E-2,7.194178439E-2
7.573171370E0,-2.021733858E-2,-2.002683282E-2,-3.113174438E-2,4.217819722E-2
7.578191734E0,-7.551223785E-2,-5.536764860E-3,-1.186752319E-2,7.663936284E-2
7.583212099E0,-2.587168850E-2,1.575091481E-2,1.435565948E-2,3.351895796E-2
7.588243609E0,-3.086266108E-2,-3.523647785E-3,7.837009430E-2,8.430178897E-2
7.593263974E0,5.202882737E-2,-1.783397794E-2,-1.493167877E-2,5.699126843E-2
7.598284338E0,8.423775434E-2,5.983620882E-3,-5.519580841E-2,1.008879589E-1
7.603304703E0,9.649143554E-3,-3.675681353E-2,-3.335380554E-2,5.056328368E-2
7.608325067E0,8.038037270E-2,-3.163021803E-2,-9.320259094E-3,8.688119611E-2
7.613345432E0,1.217602119E-1,-4.560300708E-2,-2.824687958E-2,1.330528829E-1
7.618377463E0,6.111907959E-2,-5.233302712E-2,8.601379395E-2,1.177822583E-1
7.623397828E0,1.201247424E-1,-5.435994267E-2,4.253482819E-2,1.385430212E-1
7.628418192E0,1.570018232E-1,-1.133891940E-2,-2.196407318E-2,1.589357231E-1
7.633438557E0,7.263023406E-2,-3.271207213E-2,3.047752380E-2,8.528839323E-2
7.638458922E0,2.806400508E-2,7.856816053E-3,9.436321259E-2,9.876099346E-2
7.643479286E0,-8.070940152E-3,3.151097894E-2,1.054563522E-1,1.103590689E-1
7.648524390E0,-1.786933653E-2,5.269689858E-2,4.811286926E-3,5.585181098E-2
7.653544755E0,-1.913712360E-2,4.514770210E-2,-1.330080032E-1,1.417592093E-1
7.658565120E0,-1.561121494E-1,2.815926075E-2,-6.538200378E-2,1.715772525E-1
7.663585484E0,-2.818210125E-1,2.561771870E-2,6.582164764E-2,2.905371575E-1
7.668605849E0,-1.755455136E-1,2.557802200E-2,5.340480804E-2,1.852634235E-1
7.673626213E0,-1.319775283E-1,2.321591973E-2,-5.630397797E-2,1.453519345E-1
7.678637880E0,-2.247554213E-1,4.214958847E-2,-4.870033264E-2,2.338018597E-1
7.683658245E0,-3.197578788E-1,-5.693197250E-3,-3.403854370E-2,3.216148877E-1
7.688678609E0,-2.058544457E-1,1.322153211E-2,-9.552478790E-2,2.273232210E-1
7.693698974E0,-1.268382221E-1,2.960383892E-2,-4.010009766E-2,1.362803717E-1
7.698719338E0,-7.508081198E-2,-6.412029266E-3,-3.502464294E-2,8.309613745E-2
7.703739703E0,2.798120305E-2,5.331724882E-3,-3.712272644E-2,4.679179236E-2
7.708777567E0,6.123590842E-2,9.797692299E-3,5.931854248E-3,6.229781817E-2
7.713797932E0,6.386044621E-2,4.828721285E-3,7.001209259E-2,9.488501593E-2
7.718818297E0,9.094343334E-2,4.652380943E-3,9.317779541E-2,1.302860479E-1
7.723838661E0,2.289769500E-1,2.807733417E-2,-2.401256561E-2,2.319383186E-1
7.728859026E0,2.158403695E-1,2.032032609E-2,-3.095436096E-2,2.189935004E-1
7.733879390E0,6.049357355E-2,-4.185414314E-2,3.580760956E-2,8.181336468E-2
7.738909182E0,5.636225641E-2,-5.594861507E-2,-1.676082611E-2,8.116573642E-2
7.743929547E0,1.119741127E-1,-4.844200611E-2,2.378463745E-3,1.220265830E-1
7.748949911E0,1.486427188E-1,-5.984660983E-2,-4.767417908E-3,1.603090853E-1
7.753970276E0,1.239742562E-1,-6.165435910E-2,4.753684998E-2,1.463920363E-1
7.758990640E0,1.403160393E-1,-8.255565166E-2,1.863479614E-2,1.638636083E-1
7.764011005E0,5.934011191E-2,-8.908197284E-2,5.886268616E-2,1.221542573E-1
7.769038661E0,5.516782403E-2,-5.243006349E-2,6.119728088E-3,7.635346382E-2
7.774059026E0,-8.638382703E-2,-1.136894226E-1,7.496356964E-2,1.612668198E-1
7.779079390E0,-6.231144071E-2,-3.438648582E-2,7.196617126E-2,1.012140102E-1
7.784099755E0,4.232725129E-2,2.297961712E-2,-2.364921570E-2,5.365579566E-2
7.789120120E0,-9.812285751E-2,2.042746544E-2,8.820533752E-2,1.335123892E-1
7.794140484E0,-1.231179982E-1,-1.003742218E-3,-4.079818726E-2,1.297055938E-1
7.799172724E0,-2.528362870E-1,-1.033246517E-3,-5.470561981E-2,2.586889261E-1
7.804193088E0,-3.222972155E-1,3.948241472E-3,-6.373882294E-2,3.285631161E-1
7.809213453E0,-2.730862498E-1,1.601549983E-2,-7.507228851E-2,2.836696046E-1
7.814233817E0,-1.283522099E-1,5.163450539E-2,-1.575870514E-1,2.097000017E-1
7.819254182E0,-2.632316649E-1,2.033782005E-2,-1.136779785E-2,2.642607863E-1
7.824274547E0,-3.277800381E-1,-8.375227451E-3,5.523967743E-2,3.325076237E-1
7.829310745E0,-1.335418522E-1,2.238368988E-2,-3.075027466E-2,1.388525666E-1
7.834331109E0,-3.362465650E-3,1.023173332E-2,-1.065216064E-1,1.070646869E-1
7.839351474E0,-7.882848382E-2,-3.517970443E-2,-1.300144196E-2,8.729592750E-2
7.844371838E0,-2.068297565E-2,-4.248231649E-3,2.272415161E-2,3.101967151E-2
7.849392203E0,1.708861440E-3,1.222422719E-2,6.765747070E-2,6.877416143E-2
7.854412567E0,1.634941995E-1,2.533197403E-3,-3.031444550E-2,1.663001382E-1
7.859448817E0,1.856218874E-1,7.071495056E-3,-3.957939148E-2,1.899263525E-1
7.864469182E0,1.082689911E-1,6.717473269E-3,1.062011719E-2,1.089958062E-1
7.869489547E0,6.585969031E-2,-6.044209003E-4,8.178997040E-2,1.050117298E-1
7.874509911E0,1.314874291E-1,-1.018932462E-2,3.596973419E-2,1.366988959E-1
7.879530276E0,2.133010328E-1,-7.764667273E-3,-1.896953583E-2,2.142836063E-1
7.884550640E0,2.044224441E-1,1.374813914E-2,3.345203400E-2,2.075971714E-1
7.889560380E0,1.462993473E-1,1.834923029E-2,5.692863464E-2,1.580539867E-1
7.894580745E0,1.105603129E-1,-5.646407604E-3,6.833171844E-2,1.300949209E-1
7.899601109E0,2.787294984E-2,-6.967058778E-2,2.263355255E-2,7.837837607E-2
7.904621474E0,-4.936522245E-2,-9.040239453E-2,-3.456211090E-2,1.086464801E-1
7.909641838E0,6.567864865E-2,-3.014120460E-2,-1.411685944E-1,1.585898772E-1
7.914662203E0,5.386631191E-2,-1.108735800E-3,-5.446338654E-2,7.660985137E-2
7.919710328E0,-7.567533851E-2,-5.065768957E-2,1.265459061E-1,1.559064614E-1
7.924730692E0,-9.450253844E-2,-3.111359477E-2,9.224319458E-2,1.356745831E-1
7.929751057E0,-5.414526910E-2,-1.194098592E-2,-5.920410156E-3,5.576153304E-2
7.934771422E0,-9.051012993E-2,-2.370575070E-2,-5.812835693E-2,1.101496805E-1
7.939791786E0,-2.570750713E-1,-1.641979814E-2,3.262996674E-2,2.596573065E-1
7.944812151E0,-1.448846459E-1,1.218482852E-2,-7.453918457E-2,1.633894755E-1
7.949834026E0,-8.471779525E-2,5.237750709E-2,-1.119318008E-1,1.498306915E-1
7.954854390E0,-7.334294170E-2,9.143471718E-3,-1.015033722E-1,1.255616372E-1
7.959874755E0,-1.617757976E-1,-2.908423543E-2,1.573371887E-2,1.651207175E-1
7.964895120E0,-8.080706000E-2,-2.650550008E-2,-5.804538727E-2,1.029640202E-1
7.969915484E0,9.429449588E-2,1.881235838E-2,-5.994415283E-2,1.133078031E-1
7.974935849E0,7.546639442E-2,-1.939111948E-2,2.313613892E-3,7.795219696E-2
7.979973297E0,6.196032465E-2,-1.704877615E-2,9.255504608E-2,1.126773232E-1
7.984993661E0,1.014038846E-1,-7.650613785E-3,1.012773514E-1,1.435213629E-1
7.990014026E0,2.068196982E-1,3.967861831E-2,6.513595581E-4,2.105925084E-1
7.995034390E0,2.090498805E-1,3.925915062E-2,1.014328003E-2,2.129460485E-1
8.000054755E0,1.000241861E-1,3.182101250E-2,2.906227112E-2,1.089129480E-1
8.005075120E0,4.009982198E-2,2.434027195E-2,2.644252777E-2,5.384841536E-2
