"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.030734747E0,-4.127025604E-4,-9.573999047E-2,-4.449748993E-2,1.055762412E-1
8.035755528E0,-3.316611052E-2,-8.531063795E-2,4.133605957E-2,1.004318956E-1
8.040789851E0,-1.603957564E-1,-9.880459309E-2,8.369445801E-2,2.061405069E-1
8.045810632E0,-2.224956453E-1,-1.074873507E-1,5.206489563E-2,2.525244465E-1
8.050831413E0,-1.866550744E-1,-9.950929880E-2,6.346321106E-2,2.208388473E-1
8.055852142E0,-1.938463151E-1,-5.104592443E-2,8.188915253E-2,2.165361716E-1
8.060872924E0,-1.727412343E-1,1.659125090E-3,8.592510223E-2,1.929388761E-1
8.065893705E0,-1.876230240E-1,4.048377275E-3,8.756065369E-2,2.070885235E-1
8.070916153E0,-1.453331709E-1,6.215989590E-3,1.675844193E-1,2.219119345E-1
8.075936934E0,-2.245694846E-1,-1.282364130E-3,1.590557098E-1,2.751941437E-1
8.080957715E0,-2.844758034E-1,3.632560372E-2,1.672449112E-1,3.319892958E-1
8.085978444E0,-3.299060464E-1,7.336774468E-2,1.801376343E-1,3.829757077E-1
8.090999226E0,-2.397270650E-1,7.184416056E-2,2.024421692E-1,3.218904797E-1
8.096020007E0,-2.098036557E-1,9.378007054E-2,2.269525528E-1,3.229856604E-1
8.101045892E0,-2.330264896E-1,1.054051518E-1,2.560558319E-1,3.619063138E-1
8.106066934E0,-1.851486117E-1,1.163494587E-1,2.849521637E-1,3.591864983E-1
8.111087976E0,-2.394762635E-2,1.526899040E-1,2.970123291E-1,3.348193830E-1
8.116109069E0,5.247175694E-2,1.928749979E-1,2.876272202E-1,3.502619989E-1
8.121130111E0,8.293175697E-2,1.870864034E-1,2.759733200E-1,3.435698939E-1
8.126151153E0,9.420758486E-2,2.072325051E-1,2.620506287E-1,3.471180090E-1
8.131182663E0,9.832301736E-2,1.987722218E-1,1.722288132E-1,2.807856406E-1
8.136203705E0,1.121439040E-1,1.429995894E-1,1.924209595E-1,2.646714254E-1
8.141224747E0,5.062010884E-2,1.257351339E-1,2.100419998E-1,2.499787211E-1
8.146245840E0,-1.414933801E-2,7.307472825E-2,1.989707947E-1,2.124370420E-1
8.151266882E0,-2.988135815E-2,2.849936485E-2,1.451759338E-1,1.509342941E-1
8.156287924E0,-4.186660051E-2,-2.942746878E-2,1.725301743E-1,1.799595765E-1
8.161312559E0,-2.865576744E-2,-7.471862435E-2,1.734628677E-1,1.910324379E-1
8.166333601E0,-2.173423767E-3,-7.877123356E-2,2.004404068E-1,2.153740646E-1
8.171354642E0,-1.490068436E-2,-1.253783256E-1,2.603893280E-1,2.893861729E-1
8.176375736E0,-3.510949016E-2,-1.169901937E-1,3.506422043E-1,3.713076045E-1
8.181396778E0,-8.225908875E-2,-1.398997158E-1,3.379526138E-1,3.749005966E-1
8.186417819E0,-1.379016936E-1,-1.654449105E-1,2.968540192E-1,3.667576914E-1
8.191445007E0,-1.922484338E-1,-1.508920789E-1,2.489585876E-1,3.488671067E-1
8.196466049E0,-3.146885633E-1,-1.274034977E-1,1.278266907E-1,3.627674268E-1
8.201487090E0,-3.844325840E-1,-1.187066436E-1,-5.639743805E-2,4.062761991E-1
8.206508184E0,-3.500241339E-1,-5.573649704E-2,-1.321382523E-1,3.782644170E-1
8.211529226E0,-3.951868415E-1,-4.342804849E-2,-2.072038651E-1,4.483213990E-1
8.216550267E0,-4.674136341E-1,1.133826375E-2,-2.364530563E-1,5.239409407E-1
8.221580111E0,-5.049776435E-1,9.406381845E-2,-3.509206772E-1,6.220898199E-1
8.226601153E0,-5.392095447E-1,5.960720778E-2,-4.928760529E-1,7.329575402E-1
8.231622194E0,-4.800598919E-1,9.448146820E-2,-4.910564423E-1,6.931959876E-1
8.236643288E0,-3.467808664E-1,1.813659668E-1,-4.607009888E-1,6.044799287E-1
8.241664330E0,-3.816825747E-1,1.609423459E-1,-3.759412766E-1,5.593888361E-1
8.246685372E0,-4.411447942E-1,1.839715540E-1,-5.080404282E-1,6.975380555E-1
8.251713861E0,-1.802925915E-1,1.744727790E-1,-5.416364670E-1,5.969222994E-1
8.256734955E0,-9.489774704E-2,1.398347616E-1,-3.659353256E-1,4.030732012E-1
8.261755997E0,-1.548079252E-1,9.189987183E-2,-2.558641434E-1,3.128538637E-1
8.266777038E0,-8.294087648E-2,4.234701395E-2,-1.158590317E-1,1.486464726E-1
8.271798080E0,-9.616166353E-2,5.661457777E-3,-3.883552551E-2,1.038620031E-1
8.276819122E0,-1.129420847E-1,-6.365776062E-2,3.274917603E-2,1.337188600E-1
8.281867767E0,-9.995907545E-2,-1.225474626E-1,1.393222809E-1,2.107614654E-1
8.286888861E0,-1.431690603E-1,-1.453202069E-1,2.259721756E-1,3.044318750E-1
8.291909903E0,-1.208555847E-1,-1.752212942E-1,2.881135941E-1,3.582150435E-1
8.296930944E0,-9.548556805E-2,-1.932883263E-1,2.974557877E-1,3.673660523E-1
8.301951986E0,-8.887749910E-2,-2.184715122E-1,2.900800705E-1,3.738655625E-1
8.306973028E0,-7.003921270E-2,-1.866837591E-1,3.017644882E-1,3.616878814E-1
8.311994903E0,-4.408204556E-2,-1.673960984E-1,3.062305450E-1,3.517695655E-1
8.317015944E0,-5.872845650E-2,-1.677425206E-1,3.201751709E-1,3.661949274E-1
8.322037038E0,-6.148701906E-2,-1.590450108E-1,2.960119247E-1,3.416123952E-1
8.327058080E0,-6.666097045E-2,-1.628059447E-1,2.839441299E-1,3.340265402E-1
8.332079122E0,-7.691228390E-2,-1.431937516E-1,2.577457428E-1,3.047176034E-1
8.337100163E0,-9.684611857E-2,-1.313361228E-1,1.961536407E-1,2.551560280E-1
8.342130528E0,-1.050563902E-1,-1.106379107E-1,1.232213974E-1,1.961150304E-1
8.347151569E0,-9.218624234E-2,-7.844346762E-2,2.953624725E-2,1.245956291E-1
8.352172663E0,-4.890561104E-2,-5.132362247E-2,-7.760810852E-2,1.051137076E-1
8.357193705E0,-3.242835402E-2,-5.376920104E-3,-1.268367767E-1,1.310270100E-1
8.362214747E0,-1.629543304E-2,2.381521463E-2,-1.637763977E-1,1.662991703E-1
8.367235788E0,2.319905162E-2,4.398868978E-2,-2.075424194E-1,2.134175642E-1
8.372270319E0,2.662763000E-2,4.783135653E-2,-2.390708923E-1,2.452585593E-1
8.377291361E0,5.616605282E-2,4.011389613E-2,-1.943273544E-1,2.062204423E-1
8.382312455E0,5.700448155E-2,-2.393132448E-2,-8.108139038E-2,1.019627926E-1
8.387333497E0,6.511491537E-2,-5.624751747E-2,2.170753479E-2,8.874092907E-2
8.392354538E0,7.573959231E-2,-1.048740745E-1,9.987735748E-2,1.634336069E-1
8.397375580E0,6.737393141E-2,-1.149871126E-1,1.488847733E-1,1.998198148E-1
8.402397299E0,9.687429667E-2,-1.559523046E-1,1.856164932E-1,2.610732334E-1
8.407418340E0,1.377408504E-1,-1.562458575E-1,2.220544815E-1,3.044560767E-1
8.412439382E0,1.972694993E-1,-1.756530106E-1,2.534418106E-1,3.660628182E-1
8.417460476E0,2.967395484E-1,-1.570601165E-1,2.655658722E-1,4.280741434E-1
8.422481517E0,3.667216003E-1,-1.410181820E-1,2.989768982E-1,4.937185893E-1
8.427502559E0,3.982732892E-1,-1.725395620E-1,3.368549347E-1,5.494203858E-1
8.432521569E0,3.845816255E-1,-1.851186454E-1,3.767938614E-1,5.693378202E-1
8.437542611E0,4.000316560E-1,-1.979694664E-1,4.306411743E-1,6.202169431E-1
8.442563653E0,4.038386941E-1,-2.110866606E-1,4.650287628E-1,6.510722075E-1
8.447584747E0,4.198556542E-1,-2.104240060E-1,4.824972153E-1,6.733205740E-1
8.452605788E0,4.955990911E-1,-2.080307305E-1,4.808082581E-1,7.211600550E-1
8.457626830E0,5.336483717E-1,-2.538646162E-1,5.361194611E-1,7.979046964E-1
8.462654382E0,5.557007790E-1,-2.574599087E-1,5.553140640E-1,8.267180112E-1
8.467675424E0,5.737630129E-1,-1.979456693E-1,4.816808701E-1,7.748567245E-1
8.472696465E0,5.355077982E-1,-1.396212429E-1,3.730058670E-1,6.673800044E-1
8.477717559E0,4.528641403E-1,-1.345276833E-1,2.248439789E-1,5.232001930E-1
8.482738601E0,4.139878154E-1,-9.193899482E-2,1.206731796E-1,4.409089547E-1
8.487759642E0,3.972426951E-1,-1.444336772E-2,3.108978271E-3,3.975173398E-1
8.492798028E0,3.496797681E-1,4.792156816E-2,-1.372213364E-1,3.786847133E-1
8.497819069E0,3.757270873E-1,9.805297852E-2,-2.668647766E-1,4.711709241E-1
8.502840111E0,3.653624058E-1,1.481169611E-1,-3.906574249E-1,5.550149055E-1
8.507861205E0,3.615451753E-1,2.244522274E-1,-4.848928452E-1,6.451471053E-1
8.512882247E0,3.877670765E-1,2.914679050E-1,-5.783233643E-1,7.548342592E-1
8.517903288E0,4.320087135E-1,2.969188094E-1,-6.329526901E-1,8.218402618E-1
8.522924694E0,4.753242433E-1,2.865574360E-1,-5.635929108E-1,7.910026988E-1
8.527945736E0,4.823465347E-1,2.743535042E-1,-4.876823425E-1,7.387571266E-1
8.532966778E0,4.723328352E-1,2.318083793E-1,-3.933954239E-1,6.569576786E-1
8.537987872E0,4.860593379E-1,1.710724235E-1,-2.951478958E-1,5.938280344E-1
8.543008913E0,4.710690379E-1,1.539998800E-1,-2.642402649E-1,5.616448336E-1
8.548029955E0,4.868830740E-1,1.088578999E-1,-1.813268661E-1,5.308338747E-1
8.553054278E0,5.525614023E-1,9.485282004E-2,-6.347274780E-2,5.642250885E-1
8.558075319E0,6.557642221E-1,6.874109805E-2,1.776981354E-2,6.595967100E-1
8.563096361E0,7.487266064E-1,4.006144404E-2,9.121227264E-2,7.553251810E-1
8.568117455E0,8.456327915E-1,5.401597917E-2,1.545486450E-1,8.613349103E-1
8.573138497E0,8.800930977E-1,3.650037944E-2,2.031078339E-1,9.039629033E-1
8.578159538E0,9.119681120E-1,-1.935826242E-2,2.180109024E-1,9.378642403E-1
8.583190163E0,9.769679308E-1,-2.318425477E-2,2.137937546E-1,1.000355745E0
8.588211205E0,1.013152957E0,2.728411555E-2,2.689971924E-1,1.048609950E0
8.593232247E0,1.094778419E0,1.275604963E-2,2.714595795E-1,1.128003903E0
8.598253340E0,1.105229020E0,4.324357212E-2,2.002296448E-1,1.124052091E0
8.603274382E0,1.064358830E0,2.822116017E-2,1.580524445E-1,1.076399893E0
8.608295424E0,1.010754108E0,2.995723486E-2,1.351747513E-1,1.020192882E0
8.613324382E0,9.898743033E-1,1.273706555E-2,1.504278183E-1,1.001320078E0
8.618345736E0,9.184390306E-1,2.641122043E-2,1.607351303E-1,9.327719913E-1
8.623367038E0,8.633940220E-1,4.465152323E-2,9.961986542E-2,8.702684145E-1
8.628388340E0,7.983115315E-1,4.615880549E-2,2.945041656E-2,8.001870180E-1
8.633409642E0,6.802028418E-1,2.606330812E-2,-1.879215240E-2,6.809613403E-1
8.638430944E0,5.829970241E-1,5.560378730E-2,-6.665515900E-2,5.894236350E-1
8.643456517E0,4.963973165E-1,1.011208594E-1,-1.426162720E-1,5.262842626E-1
8.648477872E0,4.100580215E-1,1.172007918E-1,-1.941404343E-1,4.685873610E-1
8.653499174E0,3.500163853E-1,1.159121394E-1,-2.404308319E-1,4.401750549E-1
8.658520476E0,3.465833664E-1,1.779385805E-1,-3.218955994E-1,5.053701071E-1
8.663541778E0,3.062755764E-1,2.245213389E-1,-3.598346710E-1,5.231592021E-1
8.668563080E0,3.099696934E-1,2.749920189E-1,-4.235038757E-1,5.925009317E-1
8.673590632E0,3.097563982E-1,3.337854147E-1,-4.936752319E-1,6.716226351E-1
8.678611986E0,2.722922862E-1,3.560303748E-1,-5.441694260E-1,7.049972206E-1
8.683633288E0,2.693656683E-1,3.967747390E-1,-5.965423584E-1,7.654089379E-1
8.688654590E0,2.817498147E-1,4.251768291E-1,-6.436586380E-1,8.212519323E-1
8.693675892E0,3.023042977E-1,4.631259441E-1,-7.045860291E-1,8.957203810E-1
8.698697142E0,3.549773097E-1,4.465585053E-1,-7.697238922E-1,9.580700701E-1
8.703729434E0,4.467398822E-1,4.733470082E-1,-7.749032974E-1,1.011982724E0
8.708750788E0,5.444287658E-1,4.675553143E-1,-7.681684494E-1,1.051234236E0
8.713772090E0,6.128365993E-1,4.507511258E-1,-7.282590866E-1,1.053141288E0
8.718793392E0,6.762297153E-1,4.324111640E-1,-7.124719620E-1,1.073257816E0
8.723814694E0,7.463623285E-1,3.963903487E-1,-6.327247620E-1,1.055709552E0
8.728835997E0,7.760783434E-1,3.665348291E-1,-5.893421173E-1,1.041138563E0
8.733867247E0,7.473341227E-1,2.949124277E-1,-5.321483612E-1,9.636718888E-1
8.738888601E0,6.819754839E-1,1.963027418E-1,-4.683942795E-1,8.503049618E-1
8.743909903E0,6.089457870E-1,1.112327874E-1,-4.456472397E-1,7.627510516E-1
8.748931205E0,5.044284463E-1,6.801477075E-2,-4.493045807E-1,6.789320089E-1
8.753952507E0,4.091196954E-1,9.188950062E-3,-4.197549820E-1,5.862231716E-1
8.758973809E0,3.775653541E-1,-1.552012563E-2,-4.047689438E-1,5.537457619E-1
8.763991934E0,3.068220913E-1,3.055274487E-3,-3.852081299E-1,4.924778510E-1
8.769013288E0,1.730968952E-1,-1.991689205E-3,-3.872213364E-1,4.241542942E-1
8.774034590E0,9.273627400E-2,-3.066298366E-2,-4.390993118E-1,4.498315693E-1
8.779055892E0,2.667272091E-2,-4.037147760E-2,-4.002294540E-1,4.031437785E-1
8.784077194E0,-9.152233601E-3,-5.145519972E-3,-3.877487183E-1,3.878908458E-1
8.789098497E0,-3.445917368E-2,8.917152882E-4,-3.396511078E-1,3.413958184E-1
8.794127247E0,-5.195701122E-2,-5.398690701E-3,-3.179922104E-1,3.222541276E-1
8.799148601E0,-5.221188068E-2,-3.828644753E-2,-2.726612091E-1,2.802428723E-1
8.804169903E0,7.358580828E-3,-3.580483794E-2,-1.800994873E-1,1.837714898E-1
8.809191205E0,2.912098169E-2,-3.141522408E-2,-9.297752380E-2,1.023707371E-1
8.814212507E0,6.597006321E-2,-4.663068056E-2,2.437877655E-2,8.438479932E-2
8.819233809E0,8.715182543E-2,-9.755754471E-2,1.265573502E-1,1.820155985E-1
8.824263288E0,1.076569259E-1,-1.198671460E-1,1.732816696E-1,2.366108269E-1
8.829284642E0,9.683617949E-2,-1.112179160E-1,2.267627716E-1,2.704958874E-1
8.834305944E0,1.217574477E-1,-1.594452113E-1,2.370319366E-1,3.105346848E-1
8.839327247E0,1.418905258E-1,-1.715854108E-1,2.733402252E-1,3.525469518E-1
8.844348549E0,1.550068259E-1,-1.907550991E-1,3.069620132E-1,3.932433108E-1
8.849369851E0,1.992772222E-1,-1.999576837E-1,3.307743073E-1,4.348633451E-1
8.854424590E0,2.267969251E-1,-2.161705792E-1,3.662576675E-1,4.819867670E-1
8.859445892E0,2.687136531E-1,-2.536470294E-1,3.824272156E-1,5.317841838E-1
8.864467194E0,3.323056102E-1,-2.765735090E-1,3.913087845E-1,5.831316226E-1
8.869488497E0,3.602252603E-1,-2.994827032E-1,4.428615570E-1,6.446537724E-1
8.874509799E0,3.767868876E-1,-3.295543194E-1,4.868354797E-1,6.982715750E-1
8.879531101E0,3.443778455E-1,-3.479676545E-1,4.900274277E-1,6.926791962E-1
8.884528705E0,2.707345486E-1,-4.022506475E-1,5.097799301E-1,7.035469824E-1
8.889550059E0,2.062395215E-1,-4.327181280E-1,4.699287415E-1,6.712769477E-1
8.894571361E0,7.019501925E-2,-4.109752476E-1,3.638343811E-1,5.533565322E-1
8.899592663E0,-3.263998032E-2,-3.749294877E-1,2.229280472E-1,4.374178818E-1
8.904613965E0,-1.144219637E-1,-2.841441333E-1,-2.139568329E-2,3.070635920E-1
8.909635267E0,-1.925812960E-1,-2.404309362E-1,-2.732563019E-1,4.117810063E-1
8.914662872E0,-2.393670827E-1,-1.955202222E-1,-4.565534592E-1,5.513309520E-1
8.919684226E0,-3.029290438E-1,-1.683353633E-1,-5.647201538E-1,6.625795441E-1
8.924705528E0,-3.216636777E-1,-1.423232406E-1,-5.912313461E-1,6.879519831E-1
8.929726830E0,-3.270938694E-1,-1.245547831E-1,-5.533895493E-1,6.547856799E-1
8.934748132E0,-4.002077579E-1,-2.080324292E-1,-4.493341446E-1,6.366670359E-1
8.939769434E0,-5.287411809E-1,-2.688425183E-1,-2.795886993E-1,6.557540521E-1
8.944800684E0,-6.672704220E-1,-3.670571148E-1,-1.040658951E-1,7.686419531E-1
8.949822038E0,-7.561784983E-1,-4.530149996E-1,1.294603348E-1,8.909480846E-1
8.954843340E0,-7.864885926E-1,-5.417281985E-1,3.136348724E-1,1.005186839E0
8.959864642E0,-8.179183006E-1,-5.980151892E-1,4.512500763E-1,1.109161460E0
8.964885944E0,-7.620929480E-1,-6.079473495E-1,5.307970047E-1,1.110014010E0
8.969907247E0,-6.482232809E-1,-5.930575132E-1,5.693769455E-1,1.046948300E0
8.974931569E0,-6.332610846E-1,-5.652372837E-1,5.958204269E-1,1.037070282E0
8.979952924E0,-6.041482091E-1,-5.506700277E-1,5.579395294E-1,9.897116027E-1
8.984974226E0,-6.464173794E-1,-5.252283216E-1,5.108947754E-1,9.771047486E-1
8.989995528E0,-6.881488562E-1,-5.076923370E-1,4.642543793E-1,9.730531774E-1
8.995016830E0,-6.817308664E-1,-4.450526237E-1,3.776025772E-1,8.974477804E-1
9.000038132E0,-6.132078767E-1,-4.349718094E-1,3.177824020E-1,8.162169013E-1
9.005066778E0,-5.590633750E-1,-4.553869367E-1,2.441740036E-1,7.612818554E-1
9.010088132E0,-4.570817351E-1,-4.563131332E-1,2.519063950E-1,6.932548016E-1
9.015109434E0,-4.148369431E-1,-5.211571455E-1,3.355646133E-1,7.458539196E-1
9.020130736E0,-3.412977457E-1,-5.857220888E-1,4.232540131E-1,7.991861336E-1
9.025152038E0,-2.507677078E-1,-6.548684835E-1,4.697999954E-1,8.440670647E-1
9.030173340E0,-1.934351027E-1,-6.809900999E-1,4.755516052E-1,8.528270542E-1
9.035199747E0,-1.831163317E-1,-7.548257113E-1,4.550962448E-1,9.002255480E-1
9.040221101E0,-2.219074219E-1,-8.047391176E-1,4.490413666E-1,9.478850670E-1
9.045242403E0,-2.833212912E-1,-8.738404512E-1,3.955116272E-1,1.000148757E0
9.050263705E0,-3.317554593E-1,-8.690414429E-1,2.806491852E-1,9.716268210E-1
9.055285007E0,-3.748109937E-1,-8.097447753E-1,1.216020584E-1,9.005314779E-1
9.060306309E0,-4.126845300E-1,-8.172433376E-1,-2.662563324E-2,9.159170915E-1
9.065332403E0,-4.432542622E-1,-7.887810469E-1,-1.189842224E-1,9.125826681E-1
9.070353757E0,-4.147365987E-1,-7.104530931E-1,-1.606721878E-1,8.381918609E-1
9.075375059E0,-4.035815597E-1,-6.325224638E-1,-1.639938354E-1,7.680213022E-1
9.080396361E0,-3.811828494E-1,-5.836586952E-1,-1.862735748E-1,7.215647454E-1
9.085417663E0,-4.050564766E-1,-5.493271351E-1,-2.225914001E-1,7.178983089E-1
9.090438965E0,-4.177545309E-1,-5.010033846E-1,-2.466983795E-1,6.974118797E-1
9.095468965E0,-4.405925870E-1,-5.004779696E-1,-2.254447937E-1,7.038646040E-1
9.100490319E0,-4.451793134E-1,-4.952905178E-1,-1.948299408E-1,6.938703221E-1
9.105511622E0,-4.673076570E-1,-4.806304574E-1,-1.858186722E-1,6.956368750E-1
9.110532924E0,-4.615852237E-1,-4.827711582E-1,-2.053556442E-1,6.987845523E-1
9.115554226E0,-3.879622519E-1,-4.777200520E-1,-2.460765839E-1,6.627856683E-1
9.120575528E0,-3.771925569E-1,-4.987982512E-1,-1.130247116E-1,6.354907598E-1
9.125603601E0,-3.548632264E-1,-5.052528381E-1,-1.497411728E-1,6.353194147E-1
9.130625111E0,-2.498306632E-1,-5.185899138E-1,-1.315059662E-1,5.904614112E-1
9.135646622E0,-2.498956621E-1,-5.385454893E-1,-9.443759918E-2,6.011634937E-1
9.140668132E0,-2.850396633E-1,-6.076073647E-1,-7.434177399E-2,6.752488568E-1
9.145689642E0,-3.099049032E-1,-6.731875539E-1,-4.969406128E-2,7.427597401E-1
9.150711153E0,-3.217915595E-1,-7.164080143E-1,-3.004741669E-2,7.859345379E-1
9.155747351E0,-2.444407344E-1,-7.564553618E-1,1.010265350E-1,8.013628066E-1
9.160768861E0,-1.616724432E-1,-7.838407755E-1,1.953105927E-1,8.238267826E-1
9.165790372E0,-1.780108809E-1,-7.870594859E-1,1.818542480E-1,8.271768104E-1
9.170811882E0,-1.571664214E-1,-7.690014839E-1,2.539758682E-1,8.249656405E-1
9.175833392E0,-1.116386950E-1,-7.536940575E-1,2.446899414E-1,8.002443989E-1
9.180854903E0,-7.260993123E-2,-6.743480563E-1,2.045602798E-1,7.084224808E-1
9.185879747E0,-1.090693474E-1,-6.455165148E-1,1.552305222E-1,6.728181094E-1
9.190901257E0,-1.587846130E-1,-6.451305747E-1,8.489990234E-2,6.697865370E-1
9.195922767E0,-2.195318192E-1,-6.561602354E-1,1.275634766E-2,6.920283221E-1
9.200944278E0,-3.102792203E-1,-6.265541315E-1,-2.316665649E-2,6.995569800E-1
9.205965788E0,-3.674171567E-1,-5.754978061E-1,-7.540702820E-2,6.869347216E-1
9.210987299E0,-4.320319891E-1,-5.744271278E-1,-1.129331589E-1,7.275795923E-1
9.216003340E0,-4.375979900E-1,-5.805920362E-1,-9.784984589E-2,7.335896031E-1
9.221024851E0,-4.299905896E-1,-5.513410568E-1,-4.721355438E-2,7.007838382E-1
9.226046361E0,-4.618946314E-1,-5.607727170E-1,3.056526184E-3,7.265136151E-1
9.231067872E0,-4.973997474E-1,-5.637948513E-1,2.921581268E-2,7.524125908E-1
9.236089382E0,-4.985166192E-1,-5.555573702E-1,-6.545066833E-3,7.464620882E-1
9.241110892E0,-4.986792803E-1,-5.197956562E-1,-3.244495392E-2,7.210556316E-1
9.246137507E0,-4.908752739E-1,-4.824600220E-1,-6.994819641E-2,6.918229236E-1
9.251159017E0,-4.416362941E-1,-4.601943791E-1,-1.474723816E-1,6.546522635E-1
9.256180528E0,-3.578624129E-1,-3.954024315E-1,-2.053184509E-1,5.714580087E-1
9.261202038E0,-2.682403922E-1,-3.285683990E-1,-2.389078140E-1,4.868131514E-1
9.266223549E0,-2.294696569E-1,-2.402851284E-1,-3.411045074E-1,4.761780669E-1
9.271245059E0,-1.458365023E-1,-1.492845118E-1,-3.783235550E-1,4.320681233E-1
9.276270632E0,-7.210099697E-2,-8.383584768E-2,-3.653726578E-1,3.817383687E-1
9.281292142E0,-1.477932930E-2,-4.620081186E-2,-2.860584259E-1,2.901419767E-1
9.286313653E0,-1.635217667E-2,-5.065128207E-2,-1.813211441E-1,1.889716999E-1
9.291335163E0,-5.257669091E-2,-4.953140020E-2,-7.512474060E-2,1.042180152E-1
9.296356674E0,-7.570973039E-2,-4.060672969E-2,-3.874588013E-2,9.424496272E-2
9.301378184E0,-8.855012059E-2,-3.607387096E-2,1.393222809E-2,9.662585059E-2
9.306407194E0,-6.288844347E-2,3.779898584E-2,4.477310181E-2,8.595551348E-2
9.311428705E0,-3.931415081E-2,5.405189097E-2,1.323528290E-1,1.482716450E-1
9.316450215E0,-3.490746021E-2,7.244725525E-2,1.218080521E-1,1.459600532E-1
9.321471726E0,-1.465219259E-2,8.800081164E-2,1.470222473E-1,1.719720059E-1
9.326493236E0,7.797181606E-2,1.006744653E-1,2.100868225E-1,2.456652703E-1
9.331514747E0,1.639229059E-1,1.408850849E-1,2.679367065E-1,3.442519498E-1
9.336538861E0,2.028200030E-1,1.679093987E-1,2.826128006E-1,3.862635303E-1
9.341560372E0,2.545074224E-1,1.604152024E-1,3.091115952E-1,4.313433012E-1
9.346581882E0,3.285891414E-1,1.783269942E-1,3.116950989E-1,4.867496023E-1
9.351603392E0,4.324251413E-1,1.811445653E-1,2.952957153E-1,5.540797920E-1
9.356624903E0,5.686140060E-1,1.904720366E-1,3.123121262E-1,6.761215488E-1
9.361646413E0,6.282383204E-1,1.919994950E-1,3.339338303E-1,7.369253668E-1
9.366672715E0,5.790853500E-1,1.765633672E-1,3.078327179E-1,6.791726198E-1
9.371694174E0,5.172507167E-1,1.279664338E-1,2.486448288E-1,5.880033699E-1
9.376715684E0,4.834225178E-1,1.343901008E-1,1.993885040E-1,5.399201843E-1
9.381737194E0,4.585213661E-1,9.576091170E-2,1.670970917E-1,4.973262847E-1
9.386758705E0,4.807378650E-1,7.903942466E-2,1.207265854E-1,5.019273193E-1
9.391780215E0,4.685450792E-1,6.024116278E-2,8.654212952E-2,4.802634997E-1
9.396829278E0,4.672667980E-1,4.405991733E-2,1.119585037E-1,4.825082832E-1
9.401850788E0,4.076052904E-1,3.519243002E-2,8.484649658E-2,4.178271268E-1
9.406872299E0,3.823790550E-1,7.243618369E-3,2.941894531E-2,3.835774838E-1
9.411893809E0,3.694548607E-1,8.516609669E-4,5.323410034E-3,3.694941922E-1
9.416915372E0,2.969967127E-1,1.557067037E-2,-5.893516541E-2,3.031878079E-1
9.421936830E0,2.889782786E-1,2.054946125E-2,-1.368932724E-1,3.204223680E-1
9.426955736E0,2.637305856E-1,8.635163307E-3,-1.547718048E-1,3.059128951E-1
9.431977194E0,2.305922508E-1,-1.762266457E-2,-1.748189926E-1,2.899051994E-1
9.436998757E0,2.540256977E-1,-2.008539438E-2,-2.089090347E-1,3.295079103E-1
9.442020215E0,2.408605814E-1,-2.735079825E-2,-1.999101639E-1,3.142068737E-1
9.447041778E0,2.129929662E-1,-2.978356183E-2,-2.360887527E-1,3.193602407E-1
9.452063236E0,2.251783609E-1,-6.763812900E-2,-2.172956467E-1,3.201524774E-1
9.457073913E0,2.464680076E-1,-1.144916713E-1,-1.796417236E-1,3.257698120E-1
9.462095372E0,2.559141517E-1,-1.465829015E-1,-1.233081818E-1,3.196615518E-1
9.467116934E0,2.299602032E-1,-2.165731341E-1,-1.044559479E-2,3.160612724E-1
9.472138392E0,1.834102869E-1,-2.813229561E-1,6.818771362E-2,3.426828027E-1
9.477159955E0,1.312066317E-1,-3.506280780E-1,9.859752655E-2,3.871391242E-1
9.482181413E0,1.901608706E-2,-3.984084129E-1,1.429347992E-1,4.236994594E-1
9.487214486E0,-9.332811832E-2,-4.199638665E-1,1.440715790E-1,4.536919733E-1
9.492235944E0,-2.486971021E-1,-4.583511949E-1,9.525108337E-2,5.301026649E-1
9.497257507E0,-3.925136030E-1,-4.682234526E-1,2.066898346E-2,6.113324275E-1
9.502278965E0,-5.204368234E-1,-4.665415287E-1,-1.292228699E-2,6.990582741E-1
9.507300528E0,-5.641754270E-1,-4.250016212E-1,-8.660316467E-2,7.116322074E-1
9.512322038E0,-5.771014690E-1,-3.937923908E-1,-1.192474365E-1,7.087584241E-1
9.517341986E0,-5.506382585E-1,-3.445021510E-1,-1.539182663E-1,6.675140871E-1
9.522363497E0,-5.403190851E-1,-2.848364711E-1,-1.953115463E-1,6.412668159E-1
9.527385007E0,-4.773182273E-1,-1.957408041E-1,-2.219810486E-1,5.616250871E-1
9.532406517E0,-4.028689563E-1,-1.228152364E-1,-2.530269623E-1,4.913345316E-1
9.537428028E0,-3.265050948E-1,-6.599970162E-2,-2.361488342E-1,4.083231679E-1
9.542449538E0,-2.600086927E-1,-1.820096374E-2,-2.501325607E-1,3.612507347E-1
9.547477559E0,-1.171016097E-1,1.148214936E-2,-2.757520676E-1,2.998063200E-1
9.552499069E0,-3.798019886E-2,1.091191173E-1,-3.770856857E-1,3.943895177E-1
9.557520580E0,-4.763841629E-3,2.129877210E-1,-5.202951431E-1,5.622219308E-1
