"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.697942330E-1,2.406835556E-2,6.121468544E-2,-1.127443314E-1,1.305289535E-1
5.748149620E-1,3.737211227E-5,3.960943222E-2,-9.504032135E-2,1.029639315E-1
5.798357430E-1,4.760622978E-3,4.689407349E-2,-9.172248840E-2,1.031248396E-1
5.848565240E-1,3.084272146E-2,3.986823559E-2,-8.607387543E-2,9.974698846E-2
5.898799100E-1,4.428386688E-3,1.154983044E-2,-9.472179413E-2,9.552605652E-2
5.949006910E-1,-1.467895508E-2,4.851818085E-3,-4.394531250E-2,4.658543068E-2
5.999214720E-1,-3.836709261E-2,-2.325832844E-2,-4.112148285E-2,6.086016750E-2
6.049422540E-1,-2.333521843E-3,-3.212785721E-2,4.405975342E-3,3.251241535E-2
6.099629830E-1,-7.072269917E-3,-4.091656208E-2,4.004573822E-2,5.768746141E-2
6.149837640E-1,-4.280525446E-2,-3.094625473E-2,7.534885406E-2,9.201853237E-2
6.200120450E-1,-1.649248600E-2,-3.330278397E-2,7.230663300E-2,8.129776559E-2
6.250328260E-1,-2.598011494E-2,-4.772377014E-2,1.001434326E-1,1.139352084E-1
6.300536080E-1,-5.448222160E-2,-1.926434040E-2,8.262729645E-2,1.008300422E-1
6.350743890E-1,-4.473525286E-2,-2.672517300E-2,7.950878143E-2,9.506378935E-2
6.400951180E-1,2.970039845E-3,1.110553741E-2,5.267238617E-2,5.391228397E-2
6.451158990E-1,-4.314780235E-3,4.138815403E-2,3.554534912E-2,5.472721870E-2
6.501298060E-1,7.517039776E-3,3.129255772E-2,2.571868896E-2,4.119685689E-2
6.551505870E-1,7.379412651E-3,1.901149750E-2,1.836299896E-2,2.744253084E-2
6.601713680E-1,2.386480570E-2,3.079140186E-2,1.584720612E-2,4.205678686E-2
6.651921490E-1,4.027122259E-2,4.252779484E-2,-3.177833557E-2,6.663518076E-2
6.702129310E-1,5.167305470E-2,3.298687935E-2,-5.046749115E-2,7.940533013E-2
6.752336600E-1,3.933441639E-2,3.550946712E-2,-8.562278748E-2,1.006944899E-1
6.802553260E-1,2.250236273E-2,1.905834675E-2,-7.297515869E-2,7.870800909E-2
6.852761080E-1,2.496963739E-2,3.362607956E-2,-6.757068634E-2,7.949838785E-2
6.902968890E-1,-1.074022055E-2,2.991795540E-3,-7.169532776E-2,7.255703412E-2
6.953176700E-1,-2.950316668E-2,1.076579094E-3,-7.341766357E-2,7.913121502E-2
7.003384510E-1,-3.387027979E-2,-1.275789738E-2,-3.237342834E-2,4.855922838E-2
7.053591810E-1,-2.395462990E-2,-1.480877399E-2,1.176834106E-3,2.818703637E-2
7.103887120E-1,-1.902049780E-2,-2.422392368E-2,-8.339881897E-3,3.190817208E-2
7.154094930E-1,-3.803074360E-2,-2.173149586E-2,-1.145362854E-3,4.381674596E-2
7.204302740E-1,-2.363187075E-2,-5.975008011E-2,4.635906219E-2,7.923193823E-2
7.254510560E-1,-2.593702078E-2,-4.292070866E-2,7.444667816E-2,8.976204191E-2
7.304718370E-1,-3.792458773E-2,-9.702920914E-3,6.666660309E-2,7.731013514E-2
7.354925660E-1,-2.849769592E-2,-2.847433090E-3,7.558917999E-2,8.083285644E-2
7.405213680E-1,2.274513245E-3,1.344954967E-2,9.156036377E-2,9.257085940E-2
7.455421490E-1,2.107483149E-2,1.050674915E-2,7.649421692E-2,8.003690100E-2
7.505629310E-1,1.125675440E-2,2.937555313E-3,4.256057739E-2,4.412195031E-2
7.555837120E-1,3.240245581E-2,3.116762638E-2,-1.008129120E-2,4.607572581E-2
7.606044930E-1,4.630380869E-2,2.621757984E-2,-3.374004364E-2,6.300630712E-2
7.656252740E-1,3.159654140E-2,3.339886665E-2,-5.004692078E-2,6.795969395E-2
7.706737640E-1,1.235723495E-2,2.151429653E-2,-3.296756744E-2,4.126047399E-2
7.756945450E-1,-8.935749531E-3,3.596460819E-2,-8.254051208E-2,9.047782489E-2
7.807153260E-1,-1.104712486E-2,2.416348457E-2,-5.330657959E-2,5.956093000E-2
7.857361080E-1,-6.052076817E-3,2.424108982E-2,-6.471252441E-2,6.936835651E-2
7.907568890E-1,-1.053929329E-3,2.436661720E-2,-6.651687622E-2,7.084728381E-2
7.957776700E-1,-5.620241165E-3,7.783174515E-4,-6.592369080E-2,6.616740812E-2
8.008191810E-1,-2.454257011E-2,-1.558279991E-2,-2.733135223E-2,3.990193248E-2
8.058400140E-1,-4.093176126E-2,-5.793964863E-2,-2.469348907E-2,7.511444845E-2
8.108607950E-1,-4.551988840E-2,-4.298520088E-2,-3.067970276E-3,6.268333253E-2
8.158815240E-1,-5.011451244E-2,-1.410543919E-2,5.160999298E-2,7.330770183E-2
8.209023060E-1,-4.058593512E-2,-1.656067371E-2,5.117607117E-2,6.738296746E-2
8.259230870E-1,-2.637898922E-2,-4.052686691E-2,4.835033417E-2,6.838152403E-2
8.309193890E-1,-1.234662533E-2,9.449601173E-3,6.219291687E-2,6.410688752E-2
8.359401180E-1,-7.773935795E-3,-1.473343372E-2,3.313827515E-2,3.708980219E-2
8.409608990E-1,1.344776154E-2,1.723766327E-3,3.046035767E-2,3.334137144E-2
8.459816810E-1,2.270442247E-2,1.085960865E-2,7.767868042E-2,8.165414436E-2
8.510025140E-1,1.287269592E-2,1.258325577E-2,8.171653748E-2,8.367578576E-2
8.560232430E-1,3.412187099E-2,4.275345802E-2,8.095645905E-2,9.770418883E-2
8.610652220E-1,3.862375021E-2,2.294182777E-2,2.558326721E-2,5.169743807E-2
8.660859510E-1,1.937049627E-2,5.821585655E-3,-1.505851746E-2,2.521638224E-2
8.711067850E-1,3.125596046E-2,2.235627174E-2,-2.920246124E-2,4.826511881E-2
8.761275140E-1,2.901607752E-2,6.262099743E-2,-3.847503662E-2,7.901677364E-2
8.811483470E-1,1.245212555E-2,4.807341099E-2,-2.864074707E-2,5.732713727E-2
8.861690760E-1,1.010417938E-2,3.838920593E-2,-5.688667297E-2,6.936799792E-2
8.911818890E-1,-2.089226246E-2,2.640676498E-2,-4.450511932E-2,5.580779080E-2
8.962026700E-1,-2.544111013E-2,3.828287125E-2,-4.410648346E-2,6.370408306E-2
9.012234510E-1,-2.287697792E-2,3.590989113E-2,-6.982517242E-2,8.178282891E-2
9.062442330E-1,1.097142696E-3,1.950967312E-2,-5.492210388E-2,5.829467010E-2
9.112650140E-1,1.051521301E-2,-1.803040504E-2,-7.813262939E-2,8.087257253E-2
9.162857430E-1,7.983863354E-3,-5.162239075E-3,-2.510452271E-2,2.684451241E-2
9.213158990E-1,-2.070218325E-2,-2.090311050E-2,3.729820251E-3,2.965521841E-2
9.263366810E-1,1.024633646E-2,-5.820071697E-2,2.753162384E-2,6.519433394E-2
9.313574620E-1,-8.839368820E-3,-5.743360519E-2,7.960128784E-2,9.855515447E-2
9.363782430E-1,1.021522284E-2,-3.076040745E-2,9.557628632E-2,1.009226434E-1
9.413990240E-1,2.446305752E-2,-7.578194141E-2,7.812786102E-2,1.115585339E-1
9.464197540E-1,2.804338932E-3,-7.302069664E-2,7.744884491E-2,1.064810313E-1
9.514493370E-1,3.371238708E-4,-4.678285122E-2,6.961441040E-2,8.387439989E-2
9.564701180E-1,3.246068954E-4,-6.661295891E-3,5.231952667E-2,5.274287728E-2
9.614908990E-1,3.122091293E-4,2.295255661E-3,1.617145538E-2,1.633651255E-2
9.665116290E-1,-2.340388298E-2,1.375925541E-2,-5.396842957E-3,2.768004266E-2
9.715324620E-1,-1.372325420E-2,2.274906635E-2,-2.203273773E-2,3.451505842E-2
9.765531910E-1,-8.991241455E-3,4.844152927E-2,-2.425003052E-2,5.491346066E-2
9.815933990E-1,-4.240512848E-3,5.744862556E-2,-5.493736267E-2,7.960176095E-2
9.866141810E-1,7.604360580E-3,6.163299084E-2,-3.073215485E-2,6.928865131E-2
9.916349620E-1,7.524430752E-3,3.737914562E-2,-5.422782898E-2,6.629083663E-2
9.966557430E-1,1.463693380E-2,6.347763538E-2,-4.186439514E-2,7.743563524E-2
1.001676472E0,-1.157408953E-2,4.427194595E-2,-1.296901703E-2,4.756217141E-2
1.006697254E0,2.177703381E-2,6.328105927E-3,-5.676269531E-3,2.337742847E-2
1.011733660E0,3.595626354E-2,-2.633452415E-3,-5.556106567E-3,3.647818910E-2
1.016754441E0,1.100897789E-4,-4.404544830E-3,-1.256465912E-2,1.331475849E-2
1.021775222E0,1.203554869E-2,-1.813566685E-2,-2.895355225E-3,2.195768490E-2
1.026796004E0,-2.172887325E-3,-1.295745373E-2,3.516578674E-2,3.753997341E-2
1.031816785E0,-2.813386917E-2,-3.405332565E-2,4.913997650E-2,6.607481270E-2
1.036837514E0,-1.603823900E-2,-4.563212395E-2,3.923034668E-2,6.227789292E-2
1.041863816E0,1.257836819E-2,-4.074692726E-2,3.174591064E-2,5.316324172E-2
1.046884597E0,7.654368877E-3,-5.495500565E-2,2.194404602E-2,5.966727046E-2
1.051905379E0,-1.380586624E-2,-1.926147938E-2,3.290176392E-4,2.370052284E-2
1.056926160E0,-1.881241798E-3,-2.900075912E-2,7.404327393E-3,2.999011778E-2
1.061946941E0,1.712214947E-2,6.579637527E-3,4.293823242E-2,4.669209179E-2
1.066967670E0,9.681522846E-3,2.761030197E-2,4.017543793E-2,4.970036692E-2
1.071991368E0,7.091760635E-3,2.238011360E-2,2.793788910E-2,3.649230331E-2
1.077012358E0,9.422719479E-3,3.619503975E-2,2.767086029E-2,4.652467146E-2
1.082033347E0,-1.366734505E-4,4.752218723E-2,1.275062561E-3,4.753948615E-2
1.087054337E0,1.182186604E-2,5.669212341E-2,-2.011108398E-2,6.130423373E-2
1.092075379E0,2.596688271E-2,6.341612339E-2,-4.606533051E-2,8.257056605E-2
1.097096420E0,-7.420420647E-3,4.648029804E-2,-4.803276062E-2,6.725047837E-2
1.102128816E0,2.250969410E-3,3.708040714E-2,-3.094482422E-2,4.834879112E-2
1.107149858E0,1.182776690E-2,3.513622284E-2,-7.335376740E-2,8.219017834E-2
1.112170847E0,-1.913148165E-2,9.289145470E-3,-3.465938568E-2,4.066417132E-2
1.117191837E0,2.253055573E-5,2.567529678E-3,-5.799293518E-3,6.342280472E-3
1.122212931E0,-9.547948837E-3,-6.476402283E-3,3.818511963E-3,1.215270123E-2
1.127233868E0,-9.971857071E-5,-2.510821819E-2,2.996826172E-2,3.909641000E-2
1.132256368E0,-1.918500662E-2,-2.013874054E-2,3.684997559E-2,4.616875621E-2
1.137277358E0,2.389669418E-3,-4.143869877E-2,1.752471924E-2,4.505543319E-2
1.142298347E0,1.655483246E-2,-3.173089027E-2,1.974010468E-2,4.087277343E-2
1.147319337E0,-9.833812714E-3,-7.798910141E-3,3.144931793E-2,3.386128276E-2
1.152340431E0,-9.820044041E-3,-2.925348282E-2,3.117275238E-2,4.386274060E-2
1.157361368E0,-7.372379303E-3,-5.597114563E-3,4.987239838E-2,5.072411446E-2
1.162391368E0,6.705164909E-3,1.072561741E-2,4.229640961E-2,4.414730310E-2
1.167412410E0,-1.492249966E-2,5.426764488E-3,2.051353455E-2,2.594100747E-2
1.172433399E0,-1.491791010E-2,2.631211281E-2,1.316356659E-2,3.298713094E-2
1.177454389E0,4.201054573E-3,3.282487392E-2,-2.263164520E-2,4.009130295E-2
1.182475431E0,1.121073961E-2,3.245735168E-2,-2.245044708E-2,4.102661252E-2
1.187496420E0,-1.492702961E-2,2.987813950E-2,-3.651332855E-2,4.948477134E-2
1.192528139E0,1.881837845E-3,4.168617725E-2,-2.906131744E-2,5.085114413E-2
1.197549181E0,9.072542191E-3,5.100774765E-2,-3.117752075E-2,6.046601643E-2
1.202570170E0,6.766438484E-3,4.145979881E-2,-3.325176239E-2,5.357592099E-2
1.207591160E0,2.000808716E-3,4.154515266E-2,-3.054428101E-2,5.160383753E-2
1.212612201E0,-3.048181534E-4,1.301717758E-2,-2.074909210E-2,2.449621704E-2
1.217633191E0,-2.481102943E-3,-3.444075584E-3,1.033115387E-2,1.116916598E-2
1.222661472E0,2.611899376E-2,-2.225542068E-2,-3.990173340E-3,3.454601378E-2
1.227682514E0,-1.925039291E-2,-1.239776611E-2,7.944107056E-3,2.423615210E-2
1.232703504E0,-4.808604717E-3,-2.416014671E-2,1.262950897E-2,2.768284424E-2
1.237724493E0,-1.903831959E-2,-3.571808338E-2,-1.358985901E-2,4.269570659E-2
1.242745587E0,-1.651382446E-2,-4.474961758E-2,8.001327515E-4,4.770613047E-2
1.247766576E0,2.559900284E-3,-3.253543377E-2,2.217292786E-2,3.945562406E-2
1.252788035E0,9.590208530E-3,-1.102709770E-2,2.672576904E-2,3.046039583E-2
1.257809024E0,2.153813839E-3,-2.527952194E-2,1.700115204E-2,3.054066657E-2
1.262830066E0,4.274725914E-3,-2.036023140E-2,1.686763763E-2,2.678300774E-2
1.267851056E0,1.842415333E-2,-3.649830818E-3,9.593009949E-3,2.109019987E-2
1.272872097E0,2.296042442E-2,-3.652811050E-3,-1.424312592E-2,2.726519309E-2
1.277893035E0,1.077157259E-2,-1.088845730E-2,-4.026603699E-2,4.308061064E-2
1.282927410E0,-3.601729870E-3,1.286327839E-2,-4.944324493E-2,5.121592388E-2
1.287948451E0,-5.970656872E-3,1.271665096E-2,-3.715705872E-2,3.972416101E-2
1.292969493E0,1.539075375E-2,7.977962494E-3,1.180648804E-3,1.737576237E-2
1.297990483E0,-1.337057352E-2,1.272630692E-2,2.969360352E-2,3.496342680E-2
1.303011472E0,1.049339771E-2,2.214348316E-2,1.282024384E-2,2.765508803E-2
1.308032462E0,8.072316647E-3,5.457401276E-4,2.933597565E-2,3.043122731E-2
1.313040379E0,1.046001911E-2,5.201458931E-3,2.907466888E-2,3.133374452E-2
1.318061420E0,7.957220078E-4,2.743124962E-3,7.451057434E-3,7.979734642E-3
1.323082410E0,-6.477832794E-3,-9.202837944E-3,2.164363861E-2,2.439470509E-2
1.328103399E0,5.437254906E-3,1.464438438E-2,2.146625519E-2,2.654848106E-2
1.333124441E0,-6.495416164E-3,3.116917610E-2,2.604198456E-2,4.113262610E-2
1.338145431E0,-4.185497761E-3,2.865219116E-2,3.534984589E-2,4.569549271E-2
1.343174910E0,5.390048027E-4,3.566157818E-2,3.982639313E-2,5.346195165E-2
1.348195951E0,-1.605927944E-2,1.637530327E-2,-5.640029907E-3,2.361908023E-2
1.353216941E0,-1.108092070E-2,2.106785774E-3,1.543045044E-3,1.138447793E-2
1.358237931E0,2.231085300E-2,2.262234688E-3,-2.220344543E-2,3.155764340E-2
1.363258972E0,5.479574203E-3,-1.870846748E-2,-4.096508026E-2,4.536706173E-2
1.368279962E0,1.733285189E-2,5.469799042E-3,-2.059936523E-4,1.817660280E-2
1.373305899E0,1.474463940E-2,-4.181301594E-2,1.409053802E-2,4.652177936E-2
1.378326941E0,-1.864540577E-2,-2.233898640E-2,-2.164268494E-2,3.626413215E-2
1.383347931E0,-2.082371712E-2,-1.252937317E-2,-9.572029114E-3,2.611965023E-2
1.388368920E0,-1.603263617E-2,-2.666926384E-2,-1.185894012E-2,3.330059334E-2
1.393389962E0,-1.849746704E-2,-1.925361156E-2,-3.549385071E-2,4.441476425E-2
1.398410951E0,-4.448390007E-2,-7.248878479E-3,-2.094745636E-2,4.970069952E-2
1.403440066E0,-1.320308447E-2,-9.810209274E-3,7.699012756E-3,1.816139981E-2
1.408461108E0,-1.079249382E-2,-2.649998665E-2,3.612709045E-2,4.608572317E-2
1.413482097E0,-1.371800900E-3,4.308462143E-3,3.342151642E-2,3.372599062E-2
1.418503087E0,-3.810882568E-3,2.297937870E-2,3.310775757E-2,4.048083846E-2
1.423524129E0,-8.677423000E-3,2.738714218E-2,1.144027710E-2,3.092302002E-2
1.428545118E0,-6.466209888E-3,3.651535511E-2,1.371479034E-2,3.953831690E-2
1.433581004E0,6.390213966E-4,4.562187195E-2,-6.608963013E-4,4.563113337E-2
1.438602045E0,-1.585686207E-2,4.060888290E-2,-3.022193909E-3,4.369960070E-2
1.443623035E0,-8.511483669E-3,2.386319637E-2,-1.485061646E-2,2.936729992E-2
1.448644024E0,-1.323640347E-3,1.913785934E-2,9.058952332E-3,2.121495466E-2
1.453665066E0,1.767516136E-2,9.594559669E-3,1.612663269E-2,2.577857999E-2
1.458686056E0,-1.326751709E-2,4.985094070E-3,1.601696014E-2,2.138740716E-2
1.463715639E0,-1.206219196E-3,9.962201118E-3,1.661300659E-3,1.017154540E-2
1.468736681E0,-5.977451801E-3,-1.608777046E-2,-2.683544159E-2,3.185415536E-2
1.473757670E0,-5.841016769E-3,-8.657097816E-3,-2.421855927E-2,2.637425700E-2
1.478778660E0,1.324689388E-2,1.776754856E-2,-1.448726654E-2,2.647728973E-2
1.483799701E0,-1.296627522E-2,-3.541946411E-3,-2.384090424E-2,2.736893115E-2
1.488820691E0,-3.372609615E-3,8.432149887E-3,-4.628181458E-3,1.019292455E-2
1.493841108E0,-2.721279860E-2,-2.730464935E-2,3.342151642E-2,5.102036891E-2
1.498862149E0,-1.296943426E-2,-4.374825954E-2,2.364921570E-2,5.139457015E-2
1.503883139E0,-1.294320822E-2,-2.214956284E-2,4.719352722E-2,5.371553578E-2
1.508904129E0,1.553076506E-2,3.965616226E-3,1.114940643E-2,1.952536912E-2
1.513925170E0,-1.559358835E-2,-8.236408234E-3,2.527713776E-2,3.082096870E-2
1.518946160E0,-3.654062748E-3,1.194715500E-3,1.317501068E-2,1.372444630E-2
1.523986056E0,-5.912184715E-3,-2.276253700E-2,-1.547241211E-2,2.815106668E-2
1.529007097E0,-8.210241795E-3,2.009582520E-2,1.271247864E-3,2.174548992E-2
